numel numnp nmat plane_stress_flag 
1328 1468   1   1
matl no., E modulus, Poisson Ratio, mass 
  0 30000000.000000 0.300000 1.000000
el no.,connectivity, matl no
470 348 780 1253 781   1
471 271 1045 1253 780   1
472  92 453 1254 446   1
473 141 782 1254 453   1
474 348 781 1254 782   1
475 138 446 1254 781   1
476  32 444 1255 452   1
477 137 783 1255 444   1
478 348 782 1255 783   1
479 141 452 1255 782   1
480  27 1046 1256 447   1
481 272 784 1256 1046   1
482 349 787 1256 784   1
483 138 447 1256 787   1
484  28 1048 1257 1047   1
485 273 785 1257 1048   1
486 349 784 1257 785   1
487 272 1047 1257 784   1
488  29 449 1258 1049   1
489 139 786 1258 449   1
490 349 785 1258 786   1
491 273 1049 1258 785   1
492  92 446 1259 448   1
493 138 787 1259 446   1
494 349 786 1259 787   1
495 139 448 1259 786   1
496  29 1050 1260 449   1
497 274 788 1260 1050   1
498 350 791 1260 788   1
499 139 449 1260 791   1
500  30 1052 1261 1051   1
501 275 789 1261 1052   1
502 350 788 1261 789   1
503 274 1051 1261 788   1
504  31 451 1262 1053   1
505 140 790 1262 451   1
506 350 789 1262 790   1
507 275 1053 1262 789   1
508  92 448 1263 450   1
509 139 791 1263 448   1
510 350 790 1263 791   1
511 140 450 1263 790   1
512  34 1060 1264 536   1
513 279 792 1264 1060   1
514 351 795 1264 792   1
515 183 536 1264 795   1
516  35 455 1265 1061   1
517 142 793 1265 455   1
518 351 792 1265 793   1
519 279 1061 1265 792   1
520  93 583 1266 454   1
521 206 794 1266 583   1
522 351 793 1266 794   1
523 142 454 1266 793   1
524  91 537 1267 582   1
525 183 795 1267 537   1
526 351 794 1267 795   1
527 206 582 1267 794   1
528  35 1062 1268 455   1
529 280 796 1268 1062   1
530 352 799 1268 796   1
531 142 455 1268 799   1
532  36 513 1269 1063   1
533 171 797 1269 513   1
534 352 796 1269 797   1
535 280 1063 1269 796   1
536  90 581 1270 512   1
537 205 798 1270 581   1
538 352 797 1270 798   1
539 171 512 1270 797   1
540  93 454 1271 580   1
541 142 799 1271 454   1
542 352 798 1271 799   1
543 205 580 1271 798   1
544  36 1064 1272 516   1
545 281 800 1272 1064   1
546 353 803 1272 800   1
547 173 516 1272 803   1
548  37 457 1273 1065   1
549 143 801 1273 457   1
550 353 800 1273 801   1
551 281 1065 1273 800   1
552  68 1132 1274 456   1
553 315 802 1274 1132   1
554 353 801 1274 802   1
555 143 456 1274 801   1
556  69 517 1275 1133   1
557 173 803 1275 517   1
558 353 802 1275 803   1
559 315 1133 1275 802   1
560  37 1066 1276 457   1
561 282 804 1276 1066   1
562 354 807 1276 804   1
563 143 457 1276 807   1
564  38 459 1277 1067   1
565 144 805 1277 459   1
566 354 804 1277 805   1
567 282 1067 1277 804   1
568  67 1130 1278 458   1
569 314 806 1278 1130   1
570 354 805 1278 806   1
571 144 458 1278 805   1
572  68 456 1279 1131   1
573 143 807 1279 456   1
574 354 806 1279 807   1
575 314 1131 1279 806   1
576  38 1068 1280 459   1
577 283 808 1280 1068   1
578 355 811 1280 808   1
579 144 459 1280 811   1
580  39 461 1281 1069   1
581 145 809 1281 461   1
582 355 808 1281 809   1
583 283 1069 1281 808   1
584  66 1128 1282 460   1
585 313 810 1282 1128   1
586 355 809 1282 810   1
587 145 460 1282 809   1
588  67 458 1283 1129   1
589 144 811 1283 458   1
590 355 810 1283 811   1
591 313 1129 1283 810   1
592  39 1070 1284 461   1
593 284 812 1284 1070   1
594 356 815 1284 812   1
595 145 461 1284 815   1
596  40 463 1285 1071   1
597 146 813 1285 463   1
598 356 812 1285 813   1
599 284 1071 1285 812   1
600  65 1126 1286 462   1
601 312 814 1286 1126   1
602 356 813 1286 814   1
603 146 462 1286 813   1
604  66 460 1287 1127   1
605 145 815 1287 460   1
606 356 814 1287 815   1
607 312 1127 1287 814   1
608  41 1074 1288 465   1
609 286 816 1288 1074   1
610 357 819 1288 816   1
611 147 465 1288 819   1
612  42 467 1289 1075   1
613 148 817 1289 467   1
614 357 816 1289 817   1
615 286 1075 1289 816   1
616  64 1124 1290 466   1
617 311 818 1290 1124   1
618 357 817 1290 818   1
619 148 466 1290 817   1
620  65 464 1291 1125   1
621 147 819 1291 464   1
622 357 818 1291 819   1
623 311 1125 1291 818   1
624  42 1076 1292 467   1
625 287 820 1292 1076   1
626 358 823 1292 820   1
627 148 467 1292 823   1
628  43 469 1293 1077   1
629 149 821 1293 469   1
